Title,Channel,Length,Likes,Dislikes,Views,Comments,Uploaded,Depth,LikeRatio,index,Run,Minutes
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726667,722,2021-03-24T17:30:04Z,0,0.9919897468760013,8,54,10.717
Best of Mona-lisa Saperstein - Parks and Recreation,Parks and Recreation,10:07,17413,411,1468596,882,2018-07-18T16:00:01Z,1,0.9769412028725314,17,54,10.117
Into The Wild With RON SWANSON | Parks and Recreation | Comedy Bites,Comedy Bites,09:55,12227,202,912503,494,2020-09-02T17:00:08Z,0,0.9837476868613726,9,55,9.917
Nick Offerman Is Real Life Ron Swanson,CelebritiesFirst,05:08,2581,26,148157,113,2019-01-31T03:05:36Z,1,0.9900268507863444,19,55,5.133
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726667,722,2021-03-24T17:30:04Z,0,0.9919897468760013,7,56,10.717
Best of Tammy II - Parks and Recreation,Parks and Recreation,10:03,24991,393,2226372,1125,2018-07-25T16:00:05Z,1,0.9845178064922786,15,56,10.05
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917488,566,2020-02-04T14:00:14Z,0,0.9884734040749906,3,57,5.817
Ben Moves In With April and Andy - Parks and Recreation,Parks and Recreation,05:00,12974,173,984553,428,2019-12-05T17:00:02Z,1,0.9868411044344717,16,57,5.0
Chris Traeger Is The Bionic Man - Parks and Recreation,Parks and Recreation,10:10,14777,166,892616,629,2019-12-04T17:00:15Z,2,0.9888911195877669,27,57,10.167
April and Ben: Unexpected BESTIES | Comedy Bites,Comedy Bites,09:57,17355,124,751744,421,2021-02-17T17:30:03Z,3,0.9929057726414554,39,57,9.95
The Best Of SKELETON MAN | The Office | Comedy Bites,Comedy Bites,10:01,44752,851,2470904,2282,2020-08-23T15:00:03Z,4,0.981338946999101,47,57,10.017
April Ludgate: The Worst Assistant in the World | Parks & Recreation | Comedy Bites,Comedy Bites,09:32,12034,214,670396,395,2021-03-31T16:30:03Z,0,0.982527759634226,6,58,9.533
April Ludgate Hates (Almost) Everything | Parks & Recreation | Comedy Bites,Comedy Bites,09:15,1337,17,70720,60,2021-06-23T16:30:00Z,1,0.9874446085672083,19,58,9.25
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726667,722,2021-03-24T17:30:04Z,0,0.9919897468760013,8,59,10.717
Best of Jerry - Parks and Recreation,Parks and Recreation,10:06,9142,235,856943,697,2018-07-09T16:00:02Z,1,0.9749386797483204,14,59,10.1
Best Of The Shoeshine Stand - Parks and Recreation,Parks and Recreation,10:04,15043,234,1207169,421,2019-07-03T15:45:00Z,0,0.9846828565817897,7,60,10.067
Educating Andy Dwyer - Parks and Recreation,Parks and Recreation,10:06,21184,341,1586068,628,2020-01-01T17:00:04Z,1,0.984157955865273,12,60,10.1
Andy & April Visit The Hospital - Parks and Recreation,Parks and Recreation,05:12,14443,157,1055685,315,2018-09-24T16:00:02Z,2,0.9892465753424657,25,60,5.2
Ron Fixed Her Pothole - Parks and Recreation,Parks and Recreation,04:50,21222,240,1728411,608,2018-08-02T16:00:05Z,3,0.9888174447861336,43,60,4.833
Joyce 360 - Paper Cranes - Lunatics,Chris Lilley,02:58,134,8,6219,35,2020-04-29T03:00:02Z,4,0.9436619718309859,46,60,2.967
Twins Get CAUGHT CHEATING on TEST ft. @Stokes Twins | Dhar Mann,Dhar Mann,11:52,344451,5612,8725120,171558,2021-07-20T00:00:11Z,5,0.9839685999377255,59,60,11.867
WHO BROKE IT!? [Haikyuu!!],DnSama,01:07,200099,239,2119628,1558,2018-08-17T22:03:07Z,0,0.9988070161427188,10,61,1.117
[Animatic] Candy Store|| Haikyuu Version,N-SteiSha 25,02:52,367890,1709,6716274,12483,2018-05-03T22:34:59Z,1,0.9953760697404485,21,61,2.867
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4037,33,173567,118,2021-07-14T16:30:05Z,0,0.9918918918918919,4,62,10.3
TSM Keane | 1 DAY AWAY FROM NEW TFT MID-SET |5.5 PBE| P.11.15,TSM FTX Keane,21:00,465,12,17136,11,2021-07-20T10:00:16Z,1,0.9748427672955975,13,62,21.0
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917488,566,2020-02-04T14:00:14Z,0,0.9884734040749906,4,63,5.817
April Ludgate: The Worst Assistant in the World | Parks & Recreation | Comedy Bites,Comedy Bites,09:32,12034,214,670396,395,2021-03-31T16:30:03Z,1,0.982527759634226,19,63,9.533
DIY With Ron Swanson - Parks and Recreation,Parks and Recreation,10:14,50475,761,4230567,1758,2020-01-08T17:00:01Z,2,0.9851471621516121,28,63,10.233
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679722,369,2021-03-09T17:00:02Z,0,0.9858044164037855,2,64,10.25
April & Ann: BEST FRENEMIES | Parks & Recreation | Comedy Bites,Comedy Bites,10:25,12232,155,681925,341,2021-03-10T17:30:00Z,1,0.9874868814079276,15,64,10.417
April and Ron: The Student and Master - Parks and Recreation,Parks and Recreation,10:02,51668,746,3834474,1273,2018-12-05T17:00:08Z,2,0.9857671614454153,32,64,10.033
Chris Traeger Is The Bionic Man - Parks and Recreation,Parks and Recreation,10:10,14777,166,892616,629,2019-12-04T17:00:15Z,0,0.9888911195877669,8,65,10.167
Leslie Knope: Master of Gifts - Parks and Recreation,Parks and Recreation,10:10,15169,158,779126,507,2021-01-18T17:00:15Z,1,0.989691394271547,18,65,10.167
Ron and Leslie - The Yin & Yang Of Pawnee - Parks and Recreation,Parks and Recreation,10:04,13946,206,1134569,379,2019-04-24T16:00:18Z,2,0.9854437535330696,23,65,10.067
Leslie & Ann The Ultimate BFFs - Parks and Recreation,Parks and Recreation,10:04,7303,89,471716,194,2018-08-29T16:00:09Z,3,0.9879599567099567,39,65,10.067
Amy Poehler & Rashida Jones Take a Lie Detector Test | Vanity Fair,Vanity Fair,15:29,59563,490,2186243,1979,2020-03-02T17:00:11Z,4,0.9918405408555776,46,65,15.483
Billie Eilish gets QUIZZED by Rainn Wilson on ‘The Office' | Billboard,Billboard,09:26,657480,9454,18873884,25896,2019-05-03T13:00:08Z,5,0.9858246843015951,62,65,9.433
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643314,9056,44195421,13780,2017-07-08T16:00:09Z,0,0.9861183070956666,3,66,12.05
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260094,7283,29651310,13075,2017-02-22T21:06:12Z,1,0.9727613070682968,13,66,32.25
Educating Andy Dwyer - Parks and Recreation,Parks and Recreation,10:06,21184,341,1586076,628,2020-01-01T17:00:04Z,0,0.984157955865273,6,67,10.1
April & Ann: BEST FRENEMIES | Parks & Recreation | Comedy Bites,Comedy Bites,10:25,12232,155,681925,341,2021-03-10T17:30:00Z,1,0.9874868814079276,17,67,10.417
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726667,722,2021-03-24T17:30:04Z,2,0.9919897468760013,28,67,10.717
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643314,9056,44195421,13780,2017-07-08T16:00:09Z,0,0.9861183070956666,4,68,12.05
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260094,7283,29651310,13075,2017-02-22T21:06:12Z,1,0.9727613070682968,13,68,32.25
April Ludgate: The Worst Assistant in the World | Parks & Recreation | Comedy Bites,Comedy Bites,09:32,12034,214,670396,395,2021-03-31T16:30:03Z,0,0.982527759634226,8,69,9.533
April Ludgate Hates (Almost) Everything | Parks & Recreation | Comedy Bites,Comedy Bites,09:15,1337,17,70721,60,2021-06-23T16:30:00Z,1,0.9874446085672083,19,69,9.25
April and Ron: The Student and Master - Parks and Recreation,Parks and Recreation,10:02,51668,746,3834474,1273,2018-12-05T17:00:08Z,0,0.9857671614454153,10,70,10.033
April Becomes Leslie Knope - Parks and Recreation,Parks and Recreation,04:28,15182,236,1248889,482,2020-05-26T13:00:33Z,1,0.9846932157218835,14,70,4.467
Snake Juice - Parks and Recreation,Parks and Recreation,04:52,27555,179,1623577,1088,2018-10-13T16:00:12Z,2,0.993545828225283,29,70,4.867
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260094,7283,29651310,13075,2017-02-22T21:06:12Z,3,0.9727613070682968,41,70,32.25
Ron & Food: The Ultimate Love Story - Parks and Recreation,Parks and Recreation,10:04,50377,819,4361384,1630,2018-11-07T17:00:14Z,4,0.9840026564575357,51,70,10.067
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679728,369,2021-03-09T17:00:02Z,0,0.9858044164037855,1,71,10.25
Best Of The Shoeshine Stand - Parks and Recreation,Parks and Recreation,10:04,15044,234,1207173,421,2019-07-03T15:45:00Z,1,0.984683859143867,20,71,10.067
April Vs The World - Parks and Recreation,Parks and Recreation,10:08,10003,140,626346,279,2020-03-04T17:00:02Z,2,0.9861973775017253,26,71,10.133
20 Times That Tom Haverford Got OWNED - Parks and Recreation,Parks and Recreation,10:08,10702,241,880928,616,2019-10-30T16:45:00Z,3,0.9779767888147675,37,71,10.133
Tom Haverford Business Ideas - Parks and Recreation,Parks and Recreation,10:10,5933,105,514725,240,2020-02-12T17:00:07Z,4,0.9826101358065584,46,71,10.167
Guest Stars - Parks and Recreation,Parks and Recreation,10:02,14319,272,1062762,684,2019-05-01T16:00:02Z,5,0.9813583715989308,62,71,10.033
This Is A Nerd's World - Parks and Recreation,Parks and Recreation,10:02,19748,228,1256046,889,2019-07-17T15:45:00Z,6,0.9885863035642771,67,71,10.033
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209129,1041,2019-12-18T17:00:01Z,7,0.9830966444639939,77,71,10.2
Ron Swanson HATES... | Parks and Recreation | Comedy Bites,Comedy Bites,10:02,19444,383,1706749,604,2019-11-20T19:00:00Z,8,0.9806829071468199,96,71,10.033
Ron Swanson VS Technology | Parks and Recreation | Comedy Bites,Comedy Bites,10:15,19815,357,1350773,692,2020-05-06T18:00:06Z,9,0.9823022010707912,103,71,10.25
Angry Jim | The Office U.S. | Comedy Bites,Comedy Bites,04:46,12411,123,502214,358,2021-07-09T16:30:01Z,0,0.9901866921972236,6,72,4.767
The Depressing Life of Charles Boyle's Doppelganger (Best of Bill) | Brooklyn Nine-Nine,Comedy Bites,05:30,3483,26,179266,107,2021-07-16T16:30:03Z,1,0.9925904816186948,21,72,5.5
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643314,9056,44195421,13780,2017-07-08T16:00:09Z,0,0.9861183070956666,3,73,12.05
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260094,7283,29651355,13075,2017-02-22T21:06:12Z,1,0.9727613070682968,13,73,32.25
So...who broke it? [We Bare Bears],soniana252,01:04,13676,133,273777,298,2019-01-18T22:28:42Z,0,0.990368600188283,5,74,1.067
Obey Me as We Bare Bears Mainly Brothers,Decent Daizy,05:08,1096,2,11218,35,2021-02-18T15:16:02Z,1,0.9981785063752276,15,74,5.133
Educating Andy Dwyer - Parks and Recreation,Parks and Recreation,10:06,21184,341,1586076,628,2020-01-01T17:00:04Z,0,0.984157955865273,10,75,10.1
April and Andy (Behind The Scenes) - Parks and Recreation,Parks and Recreation,08:25,69004,635,4976304,2401,2015-01-28T00:55:22Z,1,0.990881546259998,18,75,8.417
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90377,858,2768557,2320,2021-01-30T12:00:13Z,2,0.9905957143640051,29,75,11.1
April and Ben: Unexpected BESTIES | Comedy Bites,Comedy Bites,09:57,17355,124,751749,421,2021-02-17T17:30:03Z,3,0.9929057726414554,43,75,9.95
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643315,9056,44195421,13780,2017-07-08T16:00:09Z,0,0.9861183283744985,3,76,12.05
Michael vs Toby - The Office US,The Office,07:24,131691,1417,8740131,8338,2017-07-01T16:00:01Z,1,0.9893545091204135,18,76,7.4
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917490,566,2020-02-04T14:00:14Z,0,0.9884734040749906,1,77,5.817
Ron Swanson's Birthday Surprise - Parks and Recreation,Parks and Recreation,04:40,36999,447,2784498,811,2019-11-02T13:00:00Z,1,0.9880628104470437,14,77,4.667
Ron's Terrible Confession - Parks and Recreation,Parks and Recreation,04:10,22377,350,2606232,680,2015-01-21T05:00:00Z,2,0.9845998151977824,29,77,4.167
The Wrong Way to Consume Alcohol - Parks and Recreation,Parks and Recreation,01:55,22346,450,2953371,695,2013-01-18T05:00:16Z,3,0.9802596946832778,36,77,1.917
Digging Up Dirt - Parks and Recreation,Parks and Recreation,04:29,16627,202,1269573,564,2020-06-18T16:00:01Z,4,0.9879969100956681,51,77,4.483
The Quiet Corn Bed & Breakfast - Parks and Recreation,Parks and Recreation,03:47,7074,84,569648,185,2019-06-20T16:00:11Z,5,0.9882648784576697,59,77,3.783
Guest Stars - Parks and Recreation,Parks and Recreation,10:02,14319,272,1062762,684,2019-05-01T16:00:02Z,6,0.9813583715989308,75,77,10.033
Worst of Jeremy Jamm - Parks and Recreation,Parks and Recreation,10:02,8159,148,659435,397,2019-08-21T15:45:01Z,7,0.9821837004935596,85,77,10.033
Christmas In Pawnee - Parks and Recreation,Parks and Recreation,10:06,12743,192,931367,318,2019-12-25T17:00:01Z,8,0.9851565519907228,96,77,10.1
This Is A Nerd's World - Parks and Recreation,Parks and Recreation,10:02,19748,228,1256046,889,2019-07-17T15:45:00Z,9,0.9885863035642771,100,77,10.033
PAWNEE VS THE FLU - Parks and Recreation,Parks and Recreation,10:09,16560,254,1006101,753,2020-03-12T17:00:09Z,10,0.9848935410967051,114,77,10.15
Every Single PARKS & RECREATION Mural | Comedy Bites,Comedy Bites,09:12,1483,24,74129,77,2021-01-27T17:30:01Z,11,0.9840743198407432,126,77,9.2
Rosa & Amy: Sleuth Sisters | Brooklyn Nine-Nine | Comedy Bites,Comedy Bites,10:01,14595,141,667367,311,2020-10-19T16:48:30Z,12,0.9904315960912052,133,77,10.017
Angry Jim | The Office U.S. | Comedy Bites,Comedy Bites,04:46,12411,123,502247,358,2021-07-09T16:30:01Z,0,0.9901866921972236,6,78,4.767
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4039,33,173611,118,2021-07-14T16:30:05Z,1,0.9918958742632613,13,78,10.3
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679728,369,2021-03-09T17:00:02Z,0,0.9858044164037855,1,79,10.25
Things Ron Swanson Hates - Parks and Recreation,Parks and Recreation,10:02,18764,332,1795381,580,2019-02-20T17:00:02Z,1,0.9826141600335149,12,79,10.033
The Best Of SKELETON MAN | The Office | Comedy Bites,Comedy Bites,10:01,44752,851,2470914,2282,2020-08-23T15:00:03Z,2,0.981338946999101,30,79,10.017
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4039,33,173611,118,2021-07-14T16:30:05Z,3,0.9918958742632613,35,79,10.3
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90377,858,2768562,2320,2021-01-30T12:00:13Z,0,0.9905957143640051,6,80,11.1
Favorite Lines From Every Community Episode,GalahadGregory,14:55,19629,173,590735,667,2021-05-28T17:42:09Z,1,0.9912635087364913,17,80,14.917
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679728,369,2021-03-09T17:00:02Z,0,0.9858044164037855,1,81,10.25
Best of Jean Ralphio - Parks and Recreation,Parks and Recreation,10:03,23674,404,1920669,1150,2018-07-02T16:00:03Z,1,0.9832211977739015,16,81,10.05
The Absolute Total Best Of Andy Dwyer - Season 4,Andy Dwyer,11:38,50444,1387,9164581,2084,2012-04-13T05:18:42Z,2,0.9732399529239258,29,81,11.633
April & Andy | Parks and Recreation | Comedy Bites,Comedy Bites,10:02,14338,169,908141,508,2019-06-07T16:00:09Z,3,0.9883504515061694,37,81,10.033
Best of Craig Middlebrooks - Parks and Recreation,Parks and Recreation,10:04,17993,471,1081264,874,2019-01-02T17:00:00Z,0,0.9744909012131716,9,82,10.067
April Meets Tynnyfer - Parks and Recreation,Parks and Recreation,04:03,24316,397,1991961,818,2018-10-11T16:00:06Z,1,0.9839355804637235,16,82,4.05
April Becomes Leslie Knope - Parks and Recreation,Parks and Recreation,04:28,15182,236,1248893,482,2020-05-26T13:00:33Z,2,0.9846932157218835,30,82,4.467
Ron Swanson has April Take Over for Leslie - Parks and Recreation,Parks and Recreation,03:56,11588,170,959944,260,2019-11-16T14:00:14Z,3,0.9855417588025175,32,82,3.933
The Russians Are Coming - Parks and Recreation,Parks and Recreation,03:10,13536,166,1082985,290,2019-01-28T17:00:04Z,4,0.9878849802948475,47,82,3.167
Tom Schools Ron At Bowling - Parks and Recreation,Parks and Recreation,03:34,24036,252,1778332,630,2018-10-20T16:00:08Z,5,0.9896245059288538,54,82,3.567
The Wrong Way to Consume Alcohol - Parks and Recreation,Parks and Recreation,01:55,22346,450,2953371,695,2013-01-18T05:00:16Z,6,0.9802596946832778,66,82,1.917
Parks and Recreation - Ron's Sage Advice (Episode Highlight),Parks and Recreation,01:40,1559,22,185474,74,2017-11-03T21:48:32Z,7,0.9860847564832385,76,82,1.667
Ron's Terrible Confession - Parks and Recreation,Parks and Recreation,04:10,22377,350,2606232,680,2015-01-21T05:00:00Z,8,0.9845998151977824,83,82,4.167
Ron and Chris Burger Cook Off,Channel 51,01:27,17625,357,2111768,169,2011-05-11T18:37:26Z,9,0.9801468134801468,93,82,1.45
uncle phil gets will and carlton out of jail,pgfjnr,01:32,63059,1256,6338428,6709,2010-01-10T23:58:21Z,10,0.9804711187125865,104,82,1.533
So...who broke it? [We Bare Bears],soniana252,01:04,13676,133,273777,298,2019-01-18T22:28:42Z,0,0.990368600188283,5,83,1.067
Who Broke It? (Animatic),Georgia Graham,01:07,301,2,4589,16,2021-04-14T00:21:11Z,1,0.9933993399339934,12,83,1.117
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917491,566,2020-02-04T14:00:14Z,0,0.9884734040749906,3,84,5.817
Ben Moves In With April and Andy - Parks and Recreation,Parks and Recreation,05:00,12975,173,984558,428,2019-12-05T17:00:02Z,1,0.9868421052631579,15,84,5.0
Digging Up Dirt - Parks and Recreation,Parks and Recreation,04:29,16627,202,1269574,564,2020-06-18T16:00:01Z,2,0.9879969100956681,26,84,4.483
Best Of Duke Silver - Parks and Recreation,Parks and Recreation,09:45,20059,254,1686526,722,2018-09-12T16:00:07Z,3,0.9874956924137251,34,84,9.75
Guest Stars - Parks and Recreation,Parks and Recreation,10:02,14319,272,1062763,684,2019-05-01T16:00:02Z,4,0.9813583715989308,52,84,10.033
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260096,7283,29651355,13075,2017-02-22T21:06:12Z,5,0.9727615108142375,64,84,32.25
Impractical Jokers - Fan Favorite Punishments (Mashup) | truTV,truTV,35:01,185851,3584,13775508,6387,2019-07-19T15:00:04Z,6,0.981080581729881,74,84,35.017
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679728,369,2021-03-09T17:00:02Z,0,0.9858044164037855,1,85,10.25
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726668,722,2021-03-24T17:30:04Z,1,0.9919897468760013,15,85,10.717
The Best Of SKELETON MAN | The Office | Comedy Bites,Comedy Bites,10:01,44752,851,2470922,2282,2020-08-23T15:00:03Z,2,0.981338946999101,26,85,10.017
April Ludgate: The Worst Assistant in the World | Parks & Recreation | Comedy Bites,Comedy Bites,09:32,12034,214,670404,395,2021-03-31T16:30:03Z,0,0.982527759634226,1,86,9.533
Jake Peralta actually being an amazing detective slash genius | Brooklyn Nine-Nine,Comedy Bites,09:45,39145,278,1297996,712,2021-06-14T16:30:04Z,1,0.992948278923471,17,86,9.75
Christmas In Pawnee - Parks and Recreation,Parks and Recreation,10:06,12743,192,931373,318,2019-12-25T17:00:01Z,0,0.9851565519907228,9,87,10.1
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209133,1041,2019-12-18T17:00:01Z,1,0.9830966444639939,17,87,10.2
Another Best of Cold Opens - Parks and Recreation,Parks and Recreation,10:04,22245,478,2424265,465,2019-01-09T17:00:07Z,2,0.9789640452405052,23,87,10.067
EVEN MORE Cold Opens - Parks and Recreation,Parks and Recreation,10:03,11315,288,1050015,549,2019-02-27T17:00:09Z,3,0.9751788330604154,34,87,10.05
Things Ron Swanson Hates - Parks and Recreation,Parks and Recreation,10:02,18764,332,1795381,580,2019-02-20T17:00:02Z,4,0.9826141600335149,45,87,10.033
The Best Of SKELETON MAN | The Office | Comedy Bites,Comedy Bites,10:01,44752,851,2470922,2282,2020-08-23T15:00:03Z,5,0.981338946999101,62,87,10.017
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4042,33,173611,118,2021-07-14T16:30:05Z,6,0.9919018404907975,70,87,10.3
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917491,566,2020-02-04T14:00:14Z,0,0.9884734040749906,3,88,5.817
Best Of The Shoeshine Stand - Parks and Recreation,Parks and Recreation,10:04,15044,234,1207176,421,2019-07-03T15:45:00Z,1,0.984683859143867,20,88,10.067
Andy & April Visit The Hospital - Parks and Recreation,Parks and Recreation,05:12,14443,157,1055690,315,2018-09-24T16:00:02Z,2,0.9892465753424657,30,88,5.2
Ben Moves In With April and Andy - Parks and Recreation,Parks and Recreation,05:00,12975,173,984558,428,2019-12-05T17:00:02Z,3,0.9868421052631579,41,88,5.0
Educating Andy Dwyer - Parks and Recreation,Parks and Recreation,10:06,21185,341,1586081,628,2020-01-01T17:00:04Z,4,0.9841586918145498,45,88,10.1
Uptight Ben - Parks and Recreation,Parks and Recreation,05:05,16097,186,1172611,352,2019-01-19T17:00:09Z,5,0.9885770435423448,64,88,5.083
Chris Traeger Is The Bionic Man - Parks and Recreation,Parks and Recreation,10:10,14777,166,892620,629,2019-12-04T17:00:15Z,6,0.9888911195877669,67,88,10.167
Ron Swanson Vs The Government - Parks and Recreation,Parks and Recreation,10:04,21152,322,1631357,802,2019-01-23T17:00:07Z,7,0.9850051224736891,82,88,10.067
PAWNEE VS THE FLU - Parks and Recreation,Parks and Recreation,10:09,16560,254,1006105,753,2020-03-12T17:00:09Z,8,0.9848935410967051,91,88,10.15
Ron's New Job - Parks and Recreation,Parks and Recreation,05:20,31050,342,2478580,1043,2017-11-04T08:19:21Z,9,0.989105504587156,103,88,5.333
Into The Wild With RON SWANSON | Parks and Recreation | Comedy Bites,Comedy Bites,09:55,12227,202,912512,494,2020-09-02T17:00:08Z,10,0.9837476868613726,114,88,9.917
How To DIY During LOCKDOWN By Ron Swanson | Parks and Recreation | Comedy Bites,Comedy Bites,10:11,22766,430,1753834,858,2020-04-08T18:00:08Z,11,0.9814623210898431,128,88,10.183
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643317,9056,44195468,13780,2017-07-08T16:00:09Z,0,0.9861183709319669,6,89,12.05
Awkward Moments - The Office US,The Office,15:16,35440,493,2585035,2384,2020-05-23T17:00:23Z,1,0.9862800211504745,18,89,15.267
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726674,722,2021-03-24T17:30:04Z,0,0.9919897468760013,8,90,10.717
April Meets Tynnyfer - Parks and Recreation,Parks and Recreation,04:03,24317,397,1991961,818,2018-10-11T16:00:06Z,1,0.9839362304766529,19,90,4.05
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9376,135,679732,369,2021-03-09T17:00:02Z,0,0.9858059089475344,1,91,10.25
Things Ron Swanson Hates - Parks and Recreation,Parks and Recreation,10:02,18764,332,1795388,580,2019-02-20T17:00:02Z,1,0.9826141600335149,12,91,10.033
Parks & Recreation - Ron Swanson's Best Moments in S06,Rohnebaek,16:57,41299,1255,5528992,1460,2016-01-24T18:05:19Z,2,0.9705080603468534,26,91,16.95
Swanologues - The Best of Ron Swanson the only remaining one,VishalHussain,14:51,57343,1543,8780888,3096,2012-03-18T10:24:08Z,3,0.9737968277689094,35,91,14.85
Chris Might Be Cheating on Ann - Parks and Recreation,Parks and Recreation,04:02,7349,108,601204,256,2020-07-11T13:00:12Z,0,0.985516963926512,8,92,4.033
The Quiet Corn Bed & Breakfast - Parks and Recreation,Parks and Recreation,03:47,7074,84,569650,185,2019-06-20T16:00:11Z,1,0.9882648784576697,15,92,3.783
Tom Goes Glamping - Parks and Recreation,Parks and Recreation,02:32,6423,85,594746,163,2019-06-27T16:00:00Z,2,0.9869391518131531,31,92,2.533
Ron and Chris Burger Cook Off,Channel 51,01:27,17625,357,2111768,169,2011-05-11T18:37:26Z,3,0.9801468134801468,36,92,1.45
The Swanson Method To Parenting - Parks and Recreation,Parks and Recreation,04:36,19105,192,1355551,383,2019-08-05T15:45:01Z,4,0.9900502668808623,54,92,4.6
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90377,858,2768562,2320,2021-01-30T12:00:13Z,0,0.9905957143640051,6,93,11.1
tiktoks that make me wheeze part 6,banana peel,43:42,161789,2737,5632398,6280,2021-02-01T20:25:28Z,1,0.9833643314734449,16,93,43.7
Christmas In Pawnee - Parks and Recreation,Parks and Recreation,10:06,12743,192,931373,318,2019-12-25T17:00:01Z,0,0.9851565519907228,8,94,10.1
This Is A Nerd's World - Parks and Recreation,Parks and Recreation,10:02,19748,228,1256048,889,2019-07-17T15:45:00Z,1,0.9885863035642771,12,94,10.033
Guest Stars - Parks and Recreation,Parks and Recreation,10:02,14319,272,1062763,684,2019-05-01T16:00:02Z,2,0.9813583715989308,29,94,10.033
Best of Ann Perkins: The Beautiful Tropical Fish - Parks and Recreation,Parks and Recreation,10:07,13902,253,1111995,548,2019-01-30T17:00:03Z,3,0.9821264570823031,37,94,10.117
Andy & April Visit The Hospital - Parks and Recreation,Parks and Recreation,05:12,14443,157,1055690,315,2018-09-24T16:00:02Z,4,0.9892465753424657,53,94,5.2
Uptight Ben - Parks and Recreation,Parks and Recreation,05:05,16097,186,1172611,352,2019-01-19T17:00:09Z,5,0.9885770435423448,62,94,5.083
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260096,7283,29651399,13075,2017-02-22T21:06:12Z,6,0.9727615108142375,75,94,32.25
Dr. House teaches the med students,IbnFergus,03:21,9261,195,940437,382,2018-05-21T23:16:59Z,7,0.9793781725888325,86,94,3.35
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643317,9056,44195468,13780,2017-07-08T16:00:09Z,0,0.9861183709319669,3,95,12.05
The Best Pranks on Michael - The Office,The Office,12:53,55755,833,3620737,1400,2020-05-07T13:00:21Z,1,0.9852795645719941,18,95,12.883
Michael Scott Once Said… Your Favourite Michael Quotes | The Office | Comedy Bites,Comedy Bites,08:20,13323,112,452738,423,2021-06-18T16:30:04Z,0,0.9916635653144771,10,96,8.333
Best of Michael's Misquotes - The Office US,The Office,10:05,98404,1309,6443154,4646,2018-08-11T16:00:06Z,1,0.986872323568642,21,96,10.083
Angry Jim | The Office U.S. | Comedy Bites,Comedy Bites,04:46,12406,123,502248,358,2021-07-09T16:30:01Z,0,0.9901827759597733,6,97,4.767
Michael Scott Once Said… Your Favourite Michael Quotes | The Office | Comedy Bites,Comedy Bites,08:20,13323,112,452738,423,2021-06-18T16:30:04Z,1,0.9916635653144771,17,97,8.333
