Title,Channel,Length,Likes,Dislikes,Views,Comments,Uploaded,Depth,LikeRatio,index,Run,Minutes
Ron & Food: The Ultimate Love Story - Parks and Recreation,Parks and Recreation,10:04,50376,819,4361351,1630,2018-11-07T17:00:14Z,1,0.9840023439789042,19,28,10.067
10 Of The Funniest Parks and Recreation Moments | Comedy Bites,Comedy Bites,10:02,18061,459,1631732,679,2019-05-31T16:00:10Z,1,0.9752159827213823,20,28,10.033
Every single meme from Parks And Recreation | Comedy Bites,Comedy Bites,10:02,15662,99,461765,338,2021-03-17T17:30:03Z,1,0.9937186726730537,21,28,10.033
Every single meme from Parks And Recreation | Comedy Bites,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,2,0.9953106682297772,22,28,1.283
Top 10 Improvised Lines from Parks & Recreation| Comedy Bites,Comedy Bites,10:01,9348,167,498523,330,2021-06-16T16:30:01Z,2,0.9824487651077246,23,28,10.017
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90374,858,2768540,2320,2021-01-30T12:00:13Z,2,0.9905954051210102,24,28,11.1
The Office U.S. but it's just all the memes | Comedy Bites,Comedy Bites,09:23,44166,222,1049284,957,2021-02-19T17:30:00Z,2,0.9949986482833199,25,28,9.383
April and Ben: Unexpected BESTIES | Comedy Bites,Comedy Bites,09:57,17354,124,751737,421,2021-02-17T17:30:03Z,2,0.9929053667467673,26,28,9.95
Christmas In Pawnee - Parks and Recreation,Parks and Recreation,10:06,12743,192,931363,318,2019-12-25T17:00:01Z,2,0.9851565519907228,27,28,10.1
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209121,1041,2019-12-18T17:00:01Z,2,0.9830966444639939,28,28,10.2
Digging Up Dirt - Parks and Recreation,Parks and Recreation,04:29,16627,202,1269568,564,2020-06-18T16:00:01Z,2,0.9879969100956681,29,28,4.483
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4035,33,173519,118,2021-07-14T16:30:05Z,2,0.9918879056047197,30,28,10.3
Comedy Crossovers | Comedy Bites,Comedy Bites,10:06,29417,1175,1982082,1060,2019-02-02T17:00:01Z,2,0.9615912656903766,31,28,10.1
Worst of Jeremy Jamm - Parks and Recreation,Parks and Recreation,10:02,8159,148,659432,397,2019-08-21T15:45:01Z,2,0.9821837004935596,32,28,10.033
Ron Swanson and the Coffeepot Mystery - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,0,0.9953106682297772,0,29,1.283
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90374,858,2768540,2320,2021-01-30T12:00:13Z,0,0.9905954051210102,1,29,11.1
April and Ron: The Student and Master - Parks and Recreation,Parks and Recreation,10:02,51668,746,3834466,1273,2018-12-05T17:00:08Z,0,0.9857671614454153,2,29,10.033
Ron Swanson Tries Meditation - Parks and Recreation,Parks and Recreation,02:15,3615,29,206271,136,2020-03-14T13:00:06Z,0,0.9920417124039517,3,29,2.25
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726656,722,2021-03-24T17:30:04Z,0,0.9919897468760013,4,29,10.717
April Ludgate's Getting Fired - Parks and Recreation,Parks and Recreation,02:19,13277,183,834953,469,2020-05-23T13:00:04Z,0,0.986404160475483,5,29,2.317
Ron Swanson's Self-Defense Class - Parks and Recreation,Parks and Recreation,02:46,5329,66,445562,203,2020-05-19T13:00:22Z,0,0.9877664504170528,6,29,2.767
Ron Swanson's Birthday Surprise - Parks and Recreation,Parks and Recreation,04:40,36999,447,2784489,811,2019-11-02T13:00:00Z,0,0.9880628104470437,7,29,4.667
April Ludgate: The Worst Assistant in the World | Parks & Recreation | Comedy Bites,Comedy Bites,09:32,12033,214,670393,395,2021-03-31T16:30:03Z,0,0.9825263329795052,8,29,9.533
Ron Swanson Can't Handle Whiners - Parks and Recreation,Parks and Recreation,03:13,17232,235,1286711,468,2020-04-21T13:00:13Z,0,0.9865460582813305,9,29,3.217
Ron Writes A Will | Parks and Recreation | Comedy Bites,Comedy Bites,04:54,15996,324,1205959,544,2019-05-17T16:00:03Z,0,0.9801470588235294,10,29,4.9
Ron Swanson's Birthday Surprise - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,1,0.9953106682297772,11,29,1.283
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260092,7283,29651262,13075,2017-02-22T21:06:12Z,1,0.9727611033193081,12,29,32.25
Ron Swanson has April Take Over for Leslie - Parks and Recreation,Parks and Recreation,03:56,11588,170,959941,260,2019-11-16T14:00:14Z,1,0.9855417588025175,13,29,3.933
Ann Perkins' Special Day - Parks and Recreation,Parks and Recreation,01:13,363,1,9906,25,2021-07-20T16:00:19Z,1,0.9972527472527473,14,29,1.217
Ron Swanson: The Riddle Master - Parks and Recreation,Parks and Recreation,05:05,21082,228,1536232,405,2018-11-24T17:00:07Z,1,0.9893007977475363,15,29,5.083
Ron Sells His Cabin In The Woods - Parks and Recreation,Parks and Recreation,03:38,20844,259,1749731,556,2019-08-26T15:45:01Z,1,0.9877268634791262,16,29,3.633
Digging Up Dirt - Parks and Recreation,Parks and Recreation,04:29,16627,202,1269568,564,2020-06-18T16:00:01Z,1,0.9879969100956681,17,29,4.483
Ron Writes A Will | Parks and Recreation | Comedy Bites,Comedy Bites,04:54,15996,324,1205959,544,2019-05-17T16:00:03Z,1,0.9801470588235294,18,29,4.9
Ron's Terrible Confession - Parks and Recreation,Parks and Recreation,04:10,22376,350,2606226,680,2015-01-21T05:00:00Z,1,0.9845991375517029,19,29,4.167
Grain'n Simple Vs Food and Stuff - Parks and Recreation,Parks and Recreation,03:44,18307,232,1457387,519,2018-08-27T16:00:04Z,1,0.9874858406602298,20,29,3.733
Mini Calzones - Parks and Recreation | Comedy Bites,Comedy Bites,03:39,13375,232,1006696,446,2018-10-31T15:35:59Z,1,0.9829499522304697,21,29,3.65
Ron's Terrible Confession - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,2,0.9953106682297772,22,29,1.283
Ron's New Job - Parks and Recreation,Parks and Recreation,05:20,31050,342,2478573,1042,2017-11-04T08:19:21Z,2,0.989105504587156,23,29,5.333
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260092,7283,29651262,13075,2017-02-22T21:06:12Z,2,0.9727611033193081,24,29,32.25
The Wrong Way to Consume Alcohol - Parks and Recreation,Parks and Recreation,01:55,22346,450,2953360,695,2013-01-18T05:00:16Z,2,0.9802596946832778,25,29,1.917
Best Of Duke Silver - Parks and Recreation,Parks and Recreation,09:45,20059,254,1686517,722,2018-09-12T16:00:07Z,2,0.9874956924137251,26,29,9.75
Parks and Recreation - Anniversary Gift Exchange (Episode Highlight),Parks and Recreation,02:31,11954,105,936696,257,2014-02-28T05:05:21Z,2,0.9912928103491169,27,29,2.517
Andy Tells Ron His Secrets - Parks and Recreation,Parks and Recreation,03:26,7382,58,574309,186,2018-11-10T17:00:04Z,2,0.9922043010752688,28,29,3.433
"Parks and Recreation - Donna, Ben and Gary's Big Day (Episode Highlight)",Parks and Recreation,03:08,5964,51,567109,220,2015-02-04T04:30:00Z,2,0.9915211970074813,29,29,3.133
Ron Swanson has April Take Over for Leslie - Parks and Recreation,Parks and Recreation,03:56,11588,170,959941,260,2019-11-16T14:00:14Z,2,0.9855417588025175,30,29,3.933
Parks and Recreation - Deleted Scene: Breaking Ron Down (Digital Exclusive),Parks and Recreation,03:02,14781,157,1390688,363,2015-01-21T05:00:02Z,2,0.9894898915517473,31,29,3.033
Ron Writes A Will | Parks and Recreation | Comedy Bites,Comedy Bites,04:54,15996,324,1205959,544,2019-05-17T16:00:03Z,2,0.9801470588235294,32,29,4.9
The Best Of Ron Swanson (Parks and Recreation),Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,3,0.9953106682297772,33,29,1.283
Parks and Recreation Out of Context,Mr.Sherbert,1:05:18,21365,628,1623767,1114,2019-11-07T14:36:08Z,3,0.9714454599190652,34,29,65.3
DIY With Ron Swanson - Parks and Recreation,Parks and Recreation,10:14,50475,761,4230555,1758,2020-01-08T17:00:01Z,3,0.9851471621516121,35,29,10.233
Ron & Food: The Ultimate Love Story - Parks and Recreation,Parks and Recreation,10:04,50376,819,4361351,1630,2018-11-07T17:00:14Z,3,0.9840023439789042,36,29,10.067
Parks & Recreation - Ron Swanson's Best Moments in S06,Rohnebaek,16:57,41298,1255,5528962,1460,2016-01-24T18:05:19Z,3,0.9705073672831528,37,29,16.95
Best of Jean Ralphio - Parks and Recreation,Parks and Recreation,10:03,23673,404,1920656,1150,2018-07-02T16:00:03Z,3,0.9832205008929684,38,29,10.05
Adam Scott Bloopers,KateyASanders,08:42,4248,89,285952,123,2018-09-24T20:00:03Z,3,0.9794789024671432,39,29,8.7
Best of Creed - The Office US,The Office,12:13,204224,2244,15038584,11916,2017-07-29T16:00:02Z,3,0.9891314876881647,40,29,12.217
The Office | Every Cold Open (Season 9 Part 1),Peacock,16:40,2580,43,198393,75,2021-07-14T13:00:00Z,3,0.9836065573770492,41,29,16.667
The Office Season 2 INTRO COMPILATION!,djthedadi,26:16,21734,1207,4612609,796,2013-02-03T03:44:25Z,3,0.9473867747700623,42,29,26.267
Ron Swanson and the Coffeepot Mystery - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,0,0.9953106682297772,0,30,1.283
What Makes Ron Swanson Happy? - Parks and Recreation,Parks and Recreation,10:05,29131,414,2246962,699,2019-04-03T16:00:00Z,0,0.9859874767304112,1,30,10.083
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209121,1041,2019-12-18T17:00:01Z,0,0.9830966444639939,2,30,10.2
April and Ron: The Student and Master - Parks and Recreation,Parks and Recreation,10:02,51668,746,3834466,1273,2018-12-05T17:00:08Z,0,0.9857671614454153,3,30,10.033
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90374,858,2768544,2320,2021-01-30T12:00:13Z,0,0.9905954051210102,4,30,11.1
Ron Swanson Pulls Out His Tooth - Parks and Recreation,Parks and Recreation,01:11,10432,73,560610,296,2019-09-03T13:00:07Z,0,0.9930509281294622,5,30,1.183
Parks Department Makeover - Parks and Recreation,Parks and Recreation,03:30,3440,43,212347,0,2020-06-27T16:00:06Z,0,0.9876543209876543,6,30,3.5
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726656,722,2021-03-24T17:30:04Z,0,0.9919897468760013,7,30,10.717
Educating Andy Dwyer - Parks and Recreation,Parks and Recreation,10:06,21183,341,1586063,628,2020-01-01T17:00:04Z,0,0.984157219847612,8,30,10.1
WHO BROKE IT!? [Haikyuu!!],DnSama,01:07,200099,239,2119622,1558,2018-08-17T22:03:07Z,0,0.9988070161427188,9,30,1.117
Educating Andy Dwyer - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,1,0.9953106682297772,10,30,1.283
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260093,7283,29651262,13075,2017-02-22T21:06:12Z,1,0.9727612051941835,11,30,32.25
Andy And Lord Covintgon - Parks and Recreation,Parks and Recreation,04:58,17767,122,937285,827,2019-12-19T17:00:01Z,1,0.9931801665828163,12,30,4.967
Chris Traeger Is The Bionic Man - Parks and Recreation,Parks and Recreation,10:10,14777,166,892616,629,2019-12-04T17:00:15Z,1,0.9888911195877669,13,30,10.167
The World According To Andy Dwyer - Parks and Recreation,Parks and Recreation,10:08,9505,119,569489,2,2020-06-24T16:00:11Z,1,0.9876350789692435,14,30,10.133
April and Ron: The Student and Master - Parks and Recreation,Parks and Recreation,10:02,51668,746,3834466,1273,2018-12-05T17:00:08Z,1,0.9857671614454153,15,30,10.033
The Absolute Total Best Of Andy Dwyer - Season 4,Andy Dwyer,11:38,50444,1387,9164575,2084,2012-04-13T05:18:42Z,1,0.9732399529239258,16,30,11.633
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209121,1041,2019-12-18T17:00:01Z,1,0.9830966444639939,17,30,10.2
Ron Swanson Vs The Government - Parks and Recreation,Parks and Recreation,10:04,21152,322,1631342,802,2019-01-23T17:00:07Z,1,0.9850051224736891,18,30,10.067
Best Of Dr. Harris - Parks and Recreation,Parks and Recreation,10:08,14515,248,1225071,444,2019-08-28T15:45:00Z,1,0.9832012463591411,19,30,10.133
Andy Dwyer being a himbo for 8 minutes straight | Parks & Recreation | Comedy Bites,Comedy Bites,08:01,2290,18,118244,78,2021-05-11T16:30:01Z,1,0.9922010398613518,20,30,8.017
Andy And Lord Covintgon - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,2,0.9953106682297772,21,30,1.283
Andy & April Visit The Hospital - Parks and Recreation,Parks and Recreation,05:12,14443,157,1055681,315,2018-09-24T16:00:02Z,2,0.9892465753424657,22,30,5.2
Tom Haverford Business Ideas - Parks and Recreation,Parks and Recreation,10:10,5933,105,514724,240,2020-02-12T17:00:07Z,2,0.9826101358065584,23,30,10.167
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4035,33,173519,118,2021-07-14T16:30:05Z,2,0.9918879056047197,24,30,10.3
Best of Barney Varmn - Parks and Recreation,Parks and Recreation,10:06,15281,112,735236,910,2019-08-07T15:45:00Z,2,0.9927239654388358,25,30,10.1
Best of Bobby Newport - Parks and Recreation,Parks and Recreation,10:05,9583,98,577593,648,2018-09-26T16:00:03Z,2,0.9898770788141721,26,30,10.083
Ron Swanson's New Hairdresser - Parks and Recreation,Parks and Recreation,02:46,27274,258,1890247,790,2019-02-23T17:00:00Z,2,0.9906290861542932,27,30,2.767
This Is A Nerd's World - Parks and Recreation,Parks and Recreation,10:02,19748,228,1256031,889,2019-07-17T15:45:00Z,2,0.9885863035642771,28,30,10.033
Park Ranger Carl - Parks and Recreation,Parks and Recreation,03:53,27916,408,1986722,910,2018-07-30T16:00:01Z,2,0.9855952549074989,29,30,3.883
Andy Goes to College - Parks and Recreation,Parks and Recreation,04:09,2431,22,137692,145,2021-03-04T17:00:10Z,2,0.9910313901345291,30,30,4.15
Guest Stars - Parks and Recreation,Parks and Recreation,10:02,14318,272,1062759,684,2019-05-01T16:00:02Z,2,0.9813570938999314,31,30,10.033
Andy Goes to College - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,3,0.9953106682297772,32,30,1.283
Andy & April Visit The Hospital - Parks and Recreation,Parks and Recreation,05:12,14443,157,1055681,315,2018-09-24T16:00:02Z,3,0.9892465753424657,33,30,5.2
Best Cold Opens - Parks and Recreation,Parks and Recreation,10:03,22304,267,1626198,549,2018-12-12T17:00:12Z,3,0.9881706614682557,34,30,10.05
Ron Swanson's Self-Defense Class - Parks and Recreation,Parks and Recreation,02:46,5329,66,445562,203,2020-05-19T13:00:22Z,3,0.9877664504170528,35,30,2.767
Ron Swanson Vs The Government - Parks and Recreation,Parks and Recreation,10:04,21152,322,1631342,802,2019-01-23T17:00:07Z,3,0.9850051224736891,36,30,10.067
"Ron Swanson, Woman Of The Year - Parks and Recreation",Parks and Recreation,02:11,9635,88,691446,169,2019-07-22T15:45:00Z,3,0.9909492954849326,37,30,2.183
Tom Haverford Business Ideas - Parks and Recreation,Parks and Recreation,10:10,5933,105,514724,240,2020-02-12T17:00:07Z,3,0.9826101358065584,38,30,10.167
Ron Fixed Her Pothole - Parks and Recreation,Parks and Recreation,04:50,21222,240,1728403,608,2018-08-02T16:00:05Z,3,0.9888174447861336,39,30,4.833
Best of Craig Middlebrooks - Parks and Recreation,Parks and Recreation,10:04,17993,471,1081258,874,2019-01-02T17:00:00Z,3,0.9744909012131716,40,30,10.067
Ron Swanson's New Hairdresser - Parks and Recreation,Parks and Recreation,02:46,27274,258,1890247,790,2019-02-23T17:00:00Z,3,0.9906290861542932,41,30,2.767
Ron's Terrible Confession - Parks and Recreation,Parks and Recreation,04:10,22376,350,2606226,680,2015-01-21T05:00:00Z,3,0.9845991375517029,42,30,4.167
Best of Craig Middlebrooks - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,4,0.9953106682297772,43,30,1.283
Best of Bobby Newport - Parks and Recreation,Parks and Recreation,10:05,9583,98,577593,648,2018-09-26T16:00:03Z,4,0.9898770788141721,44,30,10.083
ron swanson is a relatable king | Parks & Recreation | Comedy Bites,Comedy Bites,10:18,4035,33,173519,118,2021-07-14T16:30:05Z,4,0.9918879056047197,45,30,10.3
Best of Barney Varmn - Parks and Recreation,Parks and Recreation,10:06,15281,112,735236,910,2019-08-07T15:45:00Z,4,0.9927239654388358,46,30,10.1
April Meets Tynnyfer - Parks and Recreation,Parks and Recreation,04:03,24314,397,1991947,818,2018-10-11T16:00:06Z,4,0.9839342802800373,47,30,4.05
Best of Mona-lisa Saperstein - Parks and Recreation,Parks and Recreation,10:07,17413,411,1468592,882,2018-07-18T16:00:01Z,4,0.9769412028725314,48,30,10.117
Worst of Jeremy Jamm - Parks and Recreation,Parks and Recreation,10:02,8159,148,659432,397,2019-08-21T15:45:01Z,4,0.9821837004935596,49,30,10.033
Best of Jerry - Parks and Recreation,Parks and Recreation,10:06,9142,235,856941,697,2018-07-09T16:00:02Z,4,0.9749386797483204,50,30,10.1
DIY With Ron Swanson - Parks and Recreation,Parks and Recreation,10:14,50475,761,4230555,1758,2020-01-08T17:00:01Z,4,0.9851471621516121,51,30,10.233
Best of Chris Traeger - Parks and Recreation,Parks and Recreation,10:07,17254,209,1254206,716,2018-09-19T16:00:17Z,4,0.9880318387447746,52,30,10.117
Best of Barney Varmn - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,5,0.9953106682297772,53,30,1.283
Best of Jean Ralphio - Parks and Recreation,Parks and Recreation,10:03,23673,404,1920656,1150,2018-07-02T16:00:03Z,5,0.9832205008929684,54,30,10.05
Ranking EVERY Episode of The Office,10K Productions,2:26:12,5854,169,196233,486,2021-05-16T17:10:18Z,5,0.9719408932425702,55,30,146.2
Liz Lemon's Boyfriends - 30 Rock,30 Rock Official,10:03,6565,182,1018448,461,2017-12-29T17:00:05Z,5,0.9730250481695568,56,30,10.05
Ben Wyatt Is Calzone Boy - Parks and Recreation,Parks and Recreation,10:03,18281,245,1191824,747,2019-11-27T17:00:09Z,5,0.9867753427615243,57,30,10.05
Chris Traeger Is The Bionic Man - Parks and Recreation,Parks and Recreation,10:10,14777,166,892616,629,2019-12-04T17:00:15Z,5,0.9888911195877669,58,30,10.167
Dennis Feinstein - Parks and Recreation,Parks and Recreation,04:46,4633,71,335863,233,2018-09-20T16:00:04Z,5,0.984906462585034,59,30,4.767
Cones of Dunshire - Parks and Recreation,Parks and Recreation,03:12,6498,53,396776,326,2020-10-17T17:00:05Z,5,0.991909632117234,60,30,3.2
Every single meme from Parks And Recreation | Comedy Bites,Comedy Bites,10:02,15662,99,461765,338,2021-03-17T17:30:03Z,5,0.9937186726730537,61,30,10.033
Worst of Jeremy Jamm - Parks and Recreation,Parks and Recreation,10:02,8159,148,659432,397,2019-08-21T15:45:01Z,5,0.9821837004935596,62,30,10.033
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209121,1041,2019-12-18T17:00:01Z,5,0.9830966444639939,63,30,10.2
Every single meme from Parks And Recreation | Comedy Bites,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,6,0.9953106682297772,64,30,1.283
The Office U.S. but it's just all the memes | Comedy Bites,Comedy Bites,09:23,44166,222,1049284,957,2021-02-19T17:30:00Z,6,0.9949986482833199,65,30,9.383
"Leslie, the Foodie - Parks and Recreation",Parks and Recreation,10:04,15382,273,1247414,618,2019-05-15T16:00:12Z,6,0.9825614819546471,66,30,10.067
Chris Traeger Is The Bionic Man - Parks and Recreation,Parks and Recreation,10:10,14777,166,892616,629,2019-12-04T17:00:15Z,6,0.9888911195877669,67,30,10.167
The ULTIMATE Cold Opens | Parks and Recreation | Comedy Bites,Comedy Bites,10:02,10471,161,863184,247,2019-11-01T21:00:00Z,6,0.9848570353649361,68,30,10.033
Donna Meagle Is A Mood - Parks and Recreation,Parks and Recreation,10:08,16112,213,858230,478,2019-12-11T17:00:02Z,6,0.9869525267993875,69,30,10.133
DIY With Ron Swanson - Parks and Recreation,Parks and Recreation,10:14,50475,761,4230555,1758,2020-01-08T17:00:01Z,6,0.9851471621516121,70,30,10.233
Parks and Recreation - The Farewell Season: Shooting the Final Scene (Behind The Scenes),Parks and Recreation,07:29,15283,79,882827,1203,2015-02-27T23:25:50Z,6,0.9948574404374431,71,30,7.483
Citizens Of Pawnee - Parks and Recreation,Parks and Recreation,10:12,15645,269,1209121,1041,2019-12-18T17:00:01Z,6,0.9830966444639939,72,30,10.2
Top 10 Improvised Lines from Parks & Recreation| Comedy Bites,Comedy Bites,10:01,9348,167,498523,330,2021-06-16T16:30:01Z,6,0.9824487651077246,73,30,10.017
April and Ben: Unexpected BESTIES | Comedy Bites,Comedy Bites,09:57,17354,124,751737,421,2021-02-17T17:30:03Z,6,0.9929053667467673,74,30,9.95
Ron Swanson and the Coffeepot Mystery - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,0,0.9953106682297772,0,31,1.283
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679714,369,2021-03-09T17:00:02Z,0,0.9858044164037855,1,31,10.25
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917487,566,2020-02-04T14:00:14Z,0,0.9884734040749906,2,31,5.817
Brooklyn Nine-Nine Season 8 Teaser | 'The Nine-Nine's Going Out in a Blaze of Glory' | RTTV,Rotten Tomatoes TV,01:14,179,6,14142,21,2021-07-20T00:21:28Z,0,0.9675675675675676,3,31,1.233
Jim's Pranks Against Dwight - The Office US,The Office,12:03,643312,9056,44195326,13780,2017-07-08T16:00:09Z,0,0.9861182645378069,4,31,12.05
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90374,858,2768544,2320,2021-01-30T12:00:13Z,0,0.9905954051210102,5,31,11.1
So...who broke it? [We Bare Bears],soniana252,01:04,13676,133,273776,298,2019-01-18T22:28:42Z,0,0.990368600188283,6,31,1.067
April Ludgate: The Worst Assistant in the World | Parks & Recreation | Comedy Bites,Comedy Bites,09:32,12033,214,670395,395,2021-03-31T16:30:03Z,0,0.9825263329795052,7,31,9.533
Angry Jim | The Office U.S. | Comedy Bites,Comedy Bites,04:46,12408,123,502180,357,2021-07-09T16:30:01Z,0,0.9901843428297822,8,31,4.767
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726656,722,2021-03-24T17:30:04Z,0,0.9919897468760013,9,31,10.717
Christmas In Pawnee - Parks and Recreation,Parks and Recreation,10:06,12743,192,931363,318,2019-12-25T17:00:01Z,0,0.9851565519907228,10,31,10.1
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,1,0.9953106682297772,11,31,1.283
Things Ron Swanson Hates - Parks and Recreation,Parks and Recreation,10:02,18764,332,1795366,580,2019-02-20T17:00:02Z,1,0.9826141600335149,12,31,10.033
April & Ann: BEST FRENEMIES | Parks & Recreation | Comedy Bites,Comedy Bites,10:25,12232,155,681916,341,2021-03-10T17:30:00Z,1,0.9874868814079276,13,31,10.417
"2021 CCR Open | RD2 F9 | Fry, Freeman, Gurthie, Queen",GK Pro,33:27,719,13,49672,104,2021-07-18T12:00:26Z,1,0.98224043715847,14,31,33.45
Ron & Food: The Ultimate Love Story - Parks and Recreation,Parks and Recreation,10:04,50376,819,4361351,1630,2018-11-07T17:00:14Z,1,0.9840023439789042,15,31,10.067
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726656,722,2021-03-24T17:30:04Z,1,0.9919897468760013,16,31,10.717
The Absolute Total Best Of Andy Dwyer - Season 4,Andy Dwyer,11:38,50444,1387,9164577,2084,2012-04-13T05:18:42Z,1,0.9732399529239258,17,31,11.633
Into The Wild With RON SWANSON | Parks and Recreation | Comedy Bites,Comedy Bites,09:55,12227,202,912502,494,2020-09-02T17:00:08Z,1,0.9837476868613726,18,31,9.917
Every single meme from Parks And Recreation | Comedy Bites,Comedy Bites,10:02,15662,99,461765,338,2021-03-17T17:30:03Z,1,0.9937186726730537,19,31,10.033
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90374,858,2768544,2320,2021-01-30T12:00:13Z,1,0.9905954051210102,20,31,11.1
Best of Jean Ralphio - Parks and Recreation,Parks and Recreation,10:03,23673,404,1920656,1150,2018-07-02T16:00:03Z,1,0.9832205008929684,21,31,10.05
Into The Wild With RON SWANSON | Parks and Recreation | Comedy Bites,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,2,0.9953106682297772,22,31,1.283
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260093,7283,29651262,13075,2017-02-22T21:06:12Z,2,0.9727612051941835,23,31,32.25
Ron Swanson VS Technology | Parks and Recreation | Comedy Bites,Comedy Bites,10:15,19815,357,1350769,692,2020-05-06T18:00:06Z,2,0.9823022010707912,24,31,10.25
Gorehowl Face Warrior | Wailing Caverns | Hearthstone,Chump,21:00,470,4,7390,62,2021-07-20T06:59:17Z,2,0.9915611814345991,25,31,21.0
Digging Up Dirt - Parks and Recreation,Parks and Recreation,04:29,16627,202,1269569,564,2020-06-18T16:00:01Z,2,0.9879969100956681,26,31,4.483
Jerry's Perfect Life (and Wife!) | Parks & Recreation | Comedy Bites,Comedy Bites,10:43,12384,100,726656,722,2021-03-24T17:30:04Z,2,0.9919897468760013,27,31,10.717
How To DIY During LOCKDOWN By Ron Swanson | Parks and Recreation | Comedy Bites,Comedy Bites,10:11,22766,430,1753831,858,2020-04-08T18:00:08Z,2,0.9814623210898431,28,31,10.183
"Leslie, The Foodie | Parks and Recreation | Comedy Bites",Comedy Bites,10:01,9657,157,771574,369,2020-01-06T18:00:01Z,2,0.9840024454860403,29,31,10.017
Ron Swanson's Birthday Surprise - Parks and Recreation,Parks and Recreation,04:40,36999,447,2784489,811,2019-11-02T13:00:00Z,2,0.9880628104470437,30,31,4.667
PRANKS And Recreation | Comedy Bites,Comedy Bites,10:21,7758,160,646256,166,2020-06-01T18:00:00Z,2,0.9797928769891386,31,31,10.35
The ESSENTIAL Guide To Being RON F**** SWANSON | Parks and Recreation | Comedy Bites,Comedy Bites,09:50,7535,141,476883,255,2020-09-30T17:00:27Z,2,0.9816310578426264,32,31,9.833
Ron Swanson and the Coffeepot Mystery - Parks and Recreation,Parks and Recreation,01:17,53487,252,1478614,1111,2020-04-28T13:00:25Z,0,0.9953106682297772,0,32,1.283
parks and rec but the moments i audibly laughed at while watching,Remy,11:06,90374,858,2768544,2320,2021-01-30T12:00:13Z,0,0.9905954051210102,1,32,11.1
Best of Grumpy Ron Swanson - Parks and Recreation,Parks and Recreation,10:15,9375,135,679714,369,2021-03-09T17:00:02Z,0,0.9858044164037855,2,32,10.25
"Ron, April and Andy's Wild Puzzle - Parks and Recreation",Parks and Recreation,05:49,29157,340,1917487,566,2020-02-04T14:00:14Z,0,0.9884734040749906,3,32,5.817
Best Of The Shoeshine Stand - Parks and Recreation,Parks and Recreation,10:04,15043,234,1207167,421,2019-07-03T15:45:00Z,0,0.9846828565817897,4,32,10.067
